####
# Wall Drawing matplotlib drawings/86_001_2.0m_5.0m_10000.png
#
# User input was Height(m): 2.0, Width(m): 5.0, Number of lines: 10000
#
#
x, y, degrees
4.5275, 0.8243, 321.43
3.5502, 0.4432, 252.44
0.1519, 0.1186, 340.81
0.0415, 1.1639, 236.61
4.6814, 0.7307, 339.32
3.3069, 1.3720, 4.90
3.7295, 0.9743, 308.45
1.1118, 0.3981, 141.72
2.5864, 1.2628, 204.19
0.8186, 0.5181, 98.78
2.3092, 1.5093, 349.82
1.9833, 0.1328, 151.77
4.9951, 1.7807, 328.93
4.3268, 0.2518, 316.75
2.2424, 1.8845, 339.86
0.9145, 0.9544, 9.63
3.1198, 0.0701, 209.60
4.4624, 0.3779, 58.46
1.5874, 1.3200, 159.24
2.2331, 1.5753, 85.04
4.9150, 0.5574, 274.62
3.0299, 1.9706, 227.36
1.9158, 0.6765, 220.96
2.6869, 1.5703, 326.36
3.5983, 1.4414, 20.96
0.9749, 0.4775, 104.86
2.5054, 1.3166, 219.17
1.5166, 0.4609, 174.48
4.7730, 1.4171, 33.74
1.4747, 1.6004, 67.95
2.0368, 0.6689, 331.44
3.7073, 0.7960, 195.61
0.7485, 1.0153, 203.20
4.9210, 1.6336, 288.92
2.3113, 0.2174, 352.82
0.3457, 1.2085, 33.25
0.1340, 1.1834, 42.45
4.1971, 0.4833, 0.29
2.3510, 1.4951, 338.43
4.0630, 0.8751, 317.24
1.0525, 1.2224, 312.04
2.6550, 0.3806, 221.48
3.9488, 0.9830, 168.03
2.3336, 1.0808, 268.19
2.7369, 0.4642, 295.68
1.4843, 0.0491, 347.61
2.1981, 0.5203, 83.87
2.5144, 0.2302, 289.88
4.0151, 0.4336, 263.69
3.9364, 0.7063, 162.75
2.4433, 0.1038, 93.86
1.8653, 0.8376, 65.70
0.1205, 0.2832, 292.73
3.3164, 0.4661, 83.08
1.3015, 0.7618, 279.45
3.6320, 1.8800, 90.20
1.0333, 1.6423, 211.03
2.6185, 0.8390, 153.16
2.7422, 1.5490, 25.67
0.5915, 0.1159, 140.69
4.3722, 1.1093, 336.39
2.9975, 1.4981, 2.14
4.6394, 0.3665, 69.06
4.9214, 1.1011, 72.84
0.1160, 0.8790, 110.81
2.7166, 1.9486, 148.85
1.7834, 1.5511, 63.60
2.7637, 0.8993, 146.19
4.2131, 1.2895, 21.93
0.0338, 1.7516, 74.82
2.2979, 1.1956, 32.22
3.6568, 0.7740, 143.17
1.6136, 0.8904, 91.51
3.0925, 1.0935, 46.24
3.9919, 0.9241, 277.23
2.2568, 1.4636, 322.04
1.6663, 0.9921, 160.64
1.5368, 1.1578, 334.55
4.2324, 1.3394, 318.50
0.9087, 0.8269, 53.86
1.5330, 1.5251, 110.67
1.4182, 1.7496, 355.01
4.2223, 0.9766, 298.29
0.3189, 1.2860, 344.84
0.8121, 0.5332, 182.26
4.4483, 1.5034, 11.25
0.8235, 1.2416, 16.57
3.9168, 1.1044, 245.83
2.9442, 1.3315, 140.06
1.9441, 0.5973, 227.53
2.3204, 0.1491, 195.24
0.6043, 0.1191, 351.66
4.7842, 0.5806, 288.46
2.6006, 1.7793, 25.46
0.4295, 1.3802, 122.06
2.4018, 0.6916, 272.88
1.8499, 0.6384, 179.80
0.8655, 0.7097, 275.24
4.0167, 0.8997, 180.93
1.0383, 0.6411, 257.91
2.2630, 1.1986, 308.57
3.8092, 1.1941, 269.03
2.2895, 0.7413, 324.41
3.4304, 1.9717, 75.63
0.8014, 1.5930, 114.34
2.2061, 0.0445, 58.00
4.6912, 0.3550, 336.70
2.1190, 0.5393, 156.25
3.8839, 0.5017, 268.60
0.1006, 1.7800, 109.24
2.8029, 0.8409, 6.25
0.3690, 0.7885, 343.37
4.0295, 1.0757, 332.02
2.7498, 1.6230, 119.88
4.2301, 1.1226, 355.56
1.5458, 1.9640, 242.90
3.2908, 0.1080, 347.59
3.9958, 1.1391, 220.13
1.7501, 1.9961, 312.61
2.9891, 0.2579, 106.18
4.7505, 1.8167, 204.66
4.5569, 1.9196, 151.86
2.9543, 1.4242, 209.06
0.5323, 0.1469, 323.48
1.4868, 1.6173, 233.84
0.4082, 0.9863, 102.04
1.2682, 1.7988, 339.38
4.5249, 0.5855, 25.00
3.1410, 1.7534, 318.41
1.3608, 0.8109, 327.22
4.6127, 1.5145, 89.85
2.0173, 1.7947, 88.82
1.3877, 1.3899, 203.96
1.9799, 0.7159, 332.19
0.6684, 1.2477, 263.42
3.9762, 1.9074, 153.70
4.7869, 0.1674, 32.30
3.2281, 1.4405, 141.21
4.1070, 0.8784, 34.85
1.8436, 0.0840, 51.86
0.5231, 1.8951, 150.22
3.8146, 0.8890, 145.08
1.6556, 1.4648, 326.50
4.1652, 1.6782, 116.03
0.5723, 1.4221, 105.39
1.4193, 0.6117, 10.43
0.6500, 1.5647, 38.54
1.5863, 1.3696, 146.53
4.2785, 1.9543, 269.03
1.1449, 1.0645, 267.66
2.2299, 1.4437, 199.51
4.2926, 0.1616, 172.88
3.9402, 1.2875, 103.10
4.8512, 1.2080, 65.14
2.1693, 0.1553, 295.89
3.2404, 1.6832, 283.77
2.8060, 1.5533, 24.54
3.1436, 0.6812, 241.44
1.7746, 1.6844, 108.90
2.5901, 1.1166, 124.32
4.4686, 0.3100, 216.16
4.5338, 0.8063, 251.67
3.5857, 1.9141, 76.62
0.9722, 1.4471, 306.23
2.7356, 1.5927, 72.87
0.3247, 0.1162, 11.13
0.4951, 1.0288, 55.61
1.4984, 1.9500, 110.17
4.8020, 1.0766, 353.07
1.7117, 0.3977, 90.85
2.0840, 0.2769, 5.25
2.3767, 1.6194, 277.18
2.4489, 0.5492, 91.53
4.7078, 0.5688, 17.61
3.5470, 0.4427, 205.18
3.9521, 0.4591, 31.28
2.7768, 1.0407, 66.98
1.6270, 1.7891, 175.61
1.1843, 1.8783, 322.19
0.3773, 1.3071, 59.63
1.7727, 0.0901, 343.30
2.0006, 1.9365, 181.02
0.4958, 0.8375, 211.69
0.2274, 1.5083, 296.64
0.5622, 0.0957, 211.58
0.3691, 1.0856, 40.38
1.4446, 1.1214, 0.12
1.3756, 1.6287, 287.68
4.0793, 0.5074, 174.64
3.2946, 1.3101, 258.06
4.5701, 0.5249, 215.78
4.8985, 1.0879, 178.31
2.8721, 0.8316, 210.18
2.9484, 1.2008, 306.94
1.5156, 0.5010, 124.54
1.1167, 1.7282, 41.10
0.4439, 0.9339, 234.10
4.1165, 1.4129, 198.63
2.9431, 1.7269, 43.56
3.8923, 0.9088, 355.29
3.8704, 1.9232, 268.10
1.1393, 0.5820, 157.66
4.8624, 1.7912, 342.86
0.8681, 0.6338, 318.70
4.6936, 0.5794, 102.58
1.0424, 1.5908, 35.45
3.0032, 0.2412, 343.16
0.1012, 0.3874, 114.95
0.8693, 0.0891, 68.21
3.5358, 1.5380, 223.77
4.1608, 1.4633, 271.12
1.1056, 1.8485, 341.07
1.6749, 0.7007, 194.81
3.3348, 0.8297, 357.91
1.0106, 1.1106, 317.53
0.8313, 0.6242, 177.19
1.3798, 0.0829, 350.86
4.5993, 1.4034, 212.81
3.8288, 1.1179, 320.56
1.8057, 1.9447, 222.84
4.8496, 0.1078, 165.87
1.6898, 1.2084, 137.20
0.5930, 0.3791, 41.84
0.1488, 0.3789, 277.30
1.5941, 1.8864, 319.33
4.1977, 1.2201, 312.10
2.6026, 0.1291, 14.70
4.3900, 0.2907, 138.83
3.4969, 1.0236, 145.30
1.9356, 1.6705, 291.31
4.2122, 0.0207, 247.87
3.5834, 1.1090, 47.99
4.2094, 0.2054, 297.48
3.8845, 0.9597, 257.03
2.9258, 1.4489, 158.68
4.9404, 1.5059, 76.40
1.1875, 0.2372, 185.78
4.5134, 0.1210, 284.88
1.6769, 1.3564, 149.46
2.2650, 1.2120, 67.43
0.4974, 0.8712, 6.71
4.3945, 0.9111, 256.75
3.5903, 0.2878, 197.68
2.7414, 1.7467, 218.74
3.6702, 1.9548, 341.25
2.2189, 0.4943, 15.30
1.6931, 0.6959, 351.91
1.0160, 0.2304, 202.12
3.3318, 0.7811, 178.72
3.8748, 1.1844, 209.68
1.2651, 1.1156, 356.38
2.2405, 0.5670, 176.55
0.2465, 1.6592, 12.96
4.1757, 1.4587, 295.74
1.1736, 0.0531, 248.20
0.0106, 0.4438, 4.37
2.8137, 0.7108, 176.10
2.9318, 0.8525, 269.25
2.4534, 0.6397, 192.52
0.0176, 1.4102, 197.63
3.0610, 0.3024, 73.94
0.5770, 1.8789, 237.79
0.7262, 1.5370, 227.62
3.0905, 1.7881, 147.98
1.0052, 1.1633, 177.03
2.2691, 1.5292, 178.52
0.4211, 1.2720, 153.29
3.9762, 0.5032, 300.11
2.9358, 1.1838, 344.48
4.3484, 1.2791, 63.71
1.9923, 1.3680, 119.42
0.0619, 1.9582, 87.93
3.6584, 0.8706, 35.43
4.6426, 1.7355, 302.28
1.9650, 0.2280, 93.94
1.0069, 0.5897, 107.52
2.2919, 1.4049, 70.53
0.9587, 1.2137, 23.71
0.6890, 1.4307, 206.98
2.3306, 1.9663, 249.50
2.2179, 0.0669, 41.49
4.6875, 1.9720, 117.74
0.4371, 1.2758, 71.35
2.4453, 1.0122, 58.23
2.6920, 1.0457, 346.20
4.4496, 1.2699, 83.97
1.0527, 1.2081, 243.87
3.7636, 1.8275, 134.62
2.9350, 0.0232, 95.85
1.2648, 1.9026, 341.30
1.3380, 0.7137, 11.82
3.4032, 0.1226, 59.09
1.4321, 1.8477, 350.89
0.6421, 1.2024, 197.06
2.9852, 1.4961, 14.00
3.9007, 0.0437, 310.10
4.8797, 0.4301, 282.36
1.8266, 1.2983, 350.57
2.8307, 1.3843, 204.06
4.3570, 0.2758, 141.19
3.0823, 0.5253, 24.10
0.0908, 0.8028, 230.83
1.1869, 1.4743, 44.90
4.5065, 1.8276, 99.39
4.1115, 0.2540, 192.83
2.0679, 1.8304, 246.55
4.2176, 0.8930, 200.90
0.6246, 0.0734, 328.21
1.5840, 0.0473, 202.13
3.1384, 0.0874, 307.66
4.2000, 1.0170, 97.30
4.0238, 1.7272, 196.48
1.8212, 0.1579, 43.51
3.2725, 0.6035, 77.37
4.1205, 0.7078, 20.85
3.9774, 1.8895, 356.96
3.0891, 1.3480, 338.42
2.0835, 0.6824, 60.01
0.6665, 1.1290, 58.12
0.0584, 1.6602, 350.02
0.2974, 0.8970, 303.96
1.2786, 1.5516, 49.40
3.1593, 0.1836, 107.00
4.6758, 0.8448, 126.40
0.5055, 0.9295, 108.98
4.8790, 1.6513, 30.10
4.7096, 1.8371, 53.59
2.5111, 0.5223, 64.01
2.1474, 0.2668, 263.73
3.5365, 0.9257, 350.12
0.8523, 0.2218, 126.71
4.8613, 0.2097, 294.64
1.3111, 0.0555, 153.89
4.9345, 1.0111, 85.70
2.5268, 0.2019, 300.54
1.0016, 1.3933, 227.98
3.8680, 1.2592, 33.33
3.5850, 0.5347, 297.05
1.8487, 1.1742, 75.01
2.1614, 1.4473, 36.43
2.2305, 0.1665, 49.16
2.3687, 1.5574, 3.50
2.4089, 0.0247, 73.51
1.5070, 1.0311, 11.22
1.9756, 1.6206, 150.40
2.0200, 1.8077, 220.36
3.0234, 0.9599, 69.62
4.3152, 0.8534, 23.18
4.4560, 1.4935, 152.19
0.5875, 1.7089, 28.41
0.3980, 0.3964, 28.67
4.5842, 1.7011, 311.02
1.1760, 1.4469, 166.93
0.1378, 1.2365, 212.87
2.1870, 0.6354, 34.16
1.4467, 1.1030, 335.68
4.4334, 0.9831, 174.96
3.3946, 1.1534, 219.61
0.4045, 1.9331, 128.60
0.1632, 0.0098, 18.43
3.5510, 1.0606, 187.09
0.2386, 1.8566, 189.30
2.7615, 0.3695, 337.13
2.4985, 0.6498, 300.99
2.0365, 1.8170, 96.49
4.3110, 0.1555, 310.35
2.1354, 1.6356, 57.11
4.3831, 0.0628, 148.22
2.8795, 0.1927, 359.35
2.9259, 0.0522, 222.19
1.0825, 0.6938, 153.78
2.1533, 1.1676, 297.09
4.4291, 0.7193, 126.60
2.3964, 0.2998, 275.49
3.9864, 0.0599, 61.14
2.9140, 0.7826, 80.46
2.2113, 0.2318, 231.04
2.6664, 0.9151, 2.68
2.9589, 1.0572, 162.10
4.6219, 0.1901, 255.85
1.7309, 1.9628, 91.60
4.7771, 0.4065, 201.90
2.0016, 1.5384, 264.51
3.7674, 0.3390, 84.57
1.5629, 0.3934, 193.65
3.2603, 1.8060, 344.12
3.0332, 0.8241, 193.05
2.3237, 0.2546, 286.64
4.5542, 1.4819, 148.95
1.4619, 1.8162, 175.80
0.1409, 1.3307, 80.21
2.2430, 1.9675, 189.63
3.4061, 0.4056, 170.02
0.8399, 0.0592, 261.68
1.4496, 0.1245, 75.03
3.8020, 1.5105, 155.86
0.0314, 0.9066, 291.77
2.4501, 1.4965, 221.85
4.5631, 1.4723, 216.37
0.2516, 0.2349, 227.97
3.4053, 1.2304, 301.99
4.8063, 0.4063, 159.47
4.7547, 1.7085, 296.25
1.4673, 1.4817, 142.58
0.8848, 0.9321, 112.94
4.6699, 0.6273, 315.99
4.0121, 1.6780, 19.04
4.7644, 1.4303, 177.01
1.5822, 0.5227, 344.96
3.7901, 0.0213, 13.50
1.6249, 1.3949, 338.83
4.3938, 0.2865, 157.62
2.2072, 1.8558, 252.37
0.3782, 0.8244, 1.38
2.8599, 0.4260, 11.22
3.6345, 0.3654, 294.10
0.7337, 1.4356, 357.64
3.2557, 1.8360, 19.26
0.6205, 0.7157, 5.51
2.7063, 1.2477, 210.11
4.5542, 0.9775, 24.25
1.4880, 0.0474, 164.76
4.9748, 1.5390, 245.33
3.6495, 0.7058, 277.80
0.3293, 0.8537, 218.58
0.5771, 0.6539, 316.59
4.7603, 0.0516, 230.70
4.8544, 0.8516, 343.79
4.8071, 1.2744, 130.02
4.8238, 1.5169, 277.97
0.6075, 0.0293, 88.24
3.5648, 1.6022, 258.93
0.3905, 1.3590, 54.94
2.3251, 1.8500, 61.57
4.1672, 0.4693, 54.28
0.8013, 1.8692, 132.44
2.9036, 0.7722, 237.54
4.7922, 0.7851, 320.73
2.8979, 1.8993, 54.57
1.3504, 0.8712, 335.24
0.3118, 0.0465, 182.18
3.2639, 0.2111, 23.44
3.9395, 1.2819, 58.27
4.3027, 1.8730, 23.33
3.5130, 1.9739, 330.20
4.4049, 0.0523, 100.41
4.3898, 0.9467, 222.07
4.9711, 0.3264, 9.34
0.4796, 0.1384, 53.22
3.8015, 1.5909, 174.09
2.0039, 1.2720, 18.31
2.9776, 1.4549, 160.35
4.3568, 0.8363, 334.62
2.2550, 1.8189, 289.55
1.0000, 1.7604, 108.38
1.2345, 1.6395, 200.47
4.2437, 1.2289, 185.73
3.4744, 1.2903, 309.91
1.7572, 1.0626, 2.20
2.4668, 1.3966, 84.19
0.2526, 0.3761, 324.73
2.0925, 1.3216, 247.74
4.1829, 1.3379, 230.37
2.8941, 1.2505, 116.31
1.6592, 0.8822, 161.37
2.0612, 0.5254, 205.56
1.7647, 1.8924, 307.86
1.6378, 0.6756, 47.06
2.9933, 0.4440, 186.98
0.3542, 0.1916, 260.76
2.9955, 1.4683, 274.40
4.9290, 0.7753, 291.22
4.8802, 1.2093, 180.87
3.7689, 1.7322, 244.57
0.8084, 0.8944, 270.16
3.9246, 0.5224, 193.50
0.0958, 1.3398, 73.81
3.6304, 0.5212, 222.46
4.5075, 1.1300, 299.18
1.0434, 1.2395, 145.27
2.6122, 0.4815, 270.49
3.2451, 1.9031, 103.52
0.9253, 1.3480, 142.43
2.8387, 1.3154, 339.57
1.9767, 1.2829, 142.16
4.1081, 0.9308, 81.48
2.3854, 0.9306, 186.74
1.5113, 1.6597, 108.33
0.7198, 1.9780, 94.26
2.3575, 0.6471, 232.62
4.2163, 1.9940, 52.38
2.1174, 0.1266, 228.34
2.8665, 0.1305, 180.08
2.6926, 1.0221, 131.24
2.4797, 1.9884, 9.85
2.2061, 0.5634, 25.48
3.3583, 0.7861, 141.66
0.2115, 0.3065, 91.97
4.8433, 1.5608, 199.00
1.0630, 0.2432, 171.45
4.6506, 1.1122, 271.65
4.1544, 1.9250, 166.26
3.7729, 0.1831, 199.06
4.8442, 0.8185, 30.69
2.8857, 0.2284, 123.81
1.6127, 1.2228, 176.75
4.4490, 1.0041, 13.66
0.2940, 0.5401, 321.15
3.1306, 0.7682, 3.56
3.3834, 1.7912, 127.39
0.3086, 1.0371, 156.08
4.8458, 0.4285, 318.05
3.9300, 0.4513, 319.11
0.8959, 1.5973, 248.34
1.0401, 1.4024, 215.60
3.1849, 0.9433, 278.65
1.9646, 1.2291, 267.85
1.9747, 1.1857, 114.70
0.1264, 0.4672, 105.50
1.9708, 1.5074, 154.73
3.2239, 0.1490, 172.65
0.6679, 0.9701, 347.24
2.6788, 0.1986, 283.06
0.7277, 0.8360, 213.71
0.5632, 1.5371, 60.33
1.1260, 0.0294, 16.12
1.7937, 0.7184, 315.04
1.6609, 0.4858, 334.96
1.0479, 1.2264, 9.76
1.0166, 1.7070, 133.88
4.3248, 0.5178, 125.20
3.0848, 0.5635, 98.01
1.7117, 1.8683, 329.85
4.5677, 1.1986, 32.12
1.7919, 1.1381, 50.05
4.3424, 1.5165, 194.06
0.5030, 1.7082, 51.04
2.5984, 0.0351, 310.47
2.8404, 1.8186, 10.82
3.8380, 1.8905, 320.42
0.3542, 0.9263, 268.52
4.8450, 1.9416, 230.16
4.7255, 0.3672, 140.30
4.3354, 1.1103, 349.46
2.4175, 0.5019, 201.64
2.5478, 1.7453, 84.49
1.5445, 0.3055, 202.64
1.9510, 1.4094, 278.41
2.9991, 0.4609, 185.71
4.9361, 1.5232, 96.55
4.9614, 0.9968, 191.13
0.3286, 0.6731, 148.55
0.5702, 0.9520, 318.87
4.4225, 1.5404, 7.82
4.6169, 0.3841, 39.90
4.1507, 1.5986, 91.48
3.5329, 0.9898, 106.63
3.4231, 1.3163, 60.81
0.8905, 1.1388, 97.39
4.9703, 1.9867, 94.11
3.0882, 1.6787, 291.11
0.8271, 0.6409, 281.73
4.5879, 0.4280, 22.16
4.8202, 1.2598, 237.23
4.9853, 1.3836, 5.80
0.9905, 1.8670, 121.03
2.6018, 0.4885, 186.28
0.9714, 0.8114, 171.82
0.0067, 1.9172, 205.74
1.3556, 0.3810, 157.29
1.5183, 0.3129, 167.21
0.8101, 1.8745, 120.93
3.8410, 1.5045, 32.76
3.3749, 1.7127, 310.91
0.5705, 0.7807, 37.35
2.1145, 1.0062, 278.66
4.4388, 0.0647, 128.70
0.8367, 1.0989, 298.99
4.3901, 1.7291, 345.28
2.2622, 1.7558, 248.42
1.1025, 1.2424, 47.83
1.0329, 1.6323, 86.99
3.3904, 0.7509, 134.37
2.7982, 0.7512, 15.18
2.5439, 1.2249, 214.04
1.0004, 0.5342, 273.08
2.7791, 1.7102, 319.19
2.3035, 0.0155, 359.74
0.7482, 0.8580, 242.41
4.7699, 1.0737, 333.30
0.1227, 1.2915, 111.28
0.1245, 1.0231, 253.75
4.3362, 0.4967, 42.68
2.3570, 1.2163, 304.85
3.0708, 1.1395, 188.88
3.6157, 0.0437, 193.51
4.1314, 0.6389, 163.25
2.5911, 1.9854, 125.75
1.9608, 0.0690, 29.63
0.1848, 1.0612, 270.29
4.0644, 1.1902, 235.63
3.0733, 1.6689, 244.11
2.7680, 1.5231, 112.51
2.6860, 0.7354, 210.99
2.9385, 0.3954, 252.24
2.5233, 1.2321, 26.24
1.8992, 1.9926, 294.51
3.1340, 0.6631, 355.64
3.0822, 0.2344, 316.17
1.7017, 0.3029, 143.74
2.6253, 0.9312, 63.10
3.3080, 0.6824, 45.54
4.7565, 1.0618, 253.92
2.8333, 1.6417, 30.50
1.1530, 1.5627, 42.96
4.0256, 1.0147, 75.44
3.2755, 0.5744, 87.87
4.9816, 1.3151, 32.85
4.2255, 1.7426, 106.03
4.9661, 1.5235, 246.57
3.6761, 0.4966, 3.44
0.6960, 1.1102, 349.72
4.4683, 1.1077, 351.29
2.3061, 0.7289, 212.22
3.8564, 1.6416, 60.86
4.7830, 0.8287, 238.08
4.2719, 0.7343, 280.47
1.4050, 1.2346, 82.87
3.2297, 0.2255, 339.99
1.0502, 1.7100, 236.71
4.6208, 1.9623, 97.00
3.4531, 0.7941, 92.16
4.1206, 0.0384, 240.56
2.7362, 1.4218, 279.81
1.2293, 0.4415, 351.94
0.7011, 0.0282, 136.21
1.8287, 1.8412, 22.38
4.5916, 1.7504, 156.69
1.8648, 1.5200, 348.54
3.6517, 1.3965, 336.08
1.5206, 1.7836, 162.12
3.0178, 1.1300, 296.10
1.1539, 0.1274, 213.05
0.9242, 1.2839, 160.58
4.7889, 1.6125, 12.51
1.7084, 1.2256, 63.94
1.7260, 1.4807, 315.94
4.3186, 1.4967, 172.56
3.9293, 1.9161, 196.31
1.3821, 1.2342, 32.73
0.4766, 0.9869, 73.48
3.5296, 1.9122, 209.14
3.8995, 0.1661, 21.11
1.8837, 0.0517, 205.29
0.8940, 0.7709, 181.60
1.0748, 1.3238, 350.11
2.9869, 1.9208, 51.21
4.0372, 1.0016, 8.72
0.5320, 1.7607, 149.32
1.1217, 0.9163, 69.77
2.2927, 1.4788, 164.42
0.9667, 0.3537, 327.98
2.3008, 0.8477, 159.27
3.0790, 0.7590, 56.70
2.2929, 1.8836, 184.47
3.8331, 1.6954, 143.28
0.4653, 0.6917, 241.81
2.8350, 0.3909, 194.45
3.5447, 0.1088, 74.75
4.7399, 1.8059, 6.54
0.9364, 0.5610, 224.23
2.2860, 0.2844, 168.66
3.8929, 1.3726, 126.82
1.5736, 0.7773, 247.68
1.7383, 1.9945, 7.27
0.8186, 0.5520, 225.98
0.4680, 1.3629, 308.42
3.0235, 1.2104, 126.50
0.2828, 0.5569, 296.90
0.0348, 1.4745, 146.76
2.7152, 1.8322, 340.42
4.4320, 1.9254, 239.76
3.8845, 0.3830, 309.46
4.9849, 1.5182, 334.41
2.0579, 0.2362, 183.09
0.4205, 0.2652, 278.26
0.7410, 0.8087, 6.31
3.9973, 0.1755, 240.25
1.8485, 1.7396, 112.50
0.0609, 1.1624, 340.05
3.6376, 1.0138, 17.74
0.6531, 0.5503, 181.11
0.9703, 1.5446, 159.22
2.3756, 1.9182, 253.44
2.5984, 0.5901, 140.23
4.3719, 0.6150, 313.42
3.3013, 1.3901, 334.06
0.2723, 0.6470, 261.16
3.6033, 0.2272, 32.42
1.3573, 1.5224, 39.42
4.7408, 0.1345, 45.96
3.9941, 1.3036, 79.18
1.8120, 0.8695, 326.24
1.3451, 1.4767, 89.94
0.1832, 0.3056, 58.00
2.6377, 1.0588, 232.03
2.8139, 1.0782, 349.34
4.2073, 1.1529, 216.73
1.3851, 0.9473, 29.75
3.0173, 1.4755, 279.04
2.5168, 1.4907, 284.45
3.9670, 1.7791, 139.91
4.2387, 1.2114, 322.75
1.5398, 0.2913, 118.62
4.8391, 0.4021, 350.48
2.5823, 1.2355, 38.58
3.6600, 1.2777, 207.15
2.0238, 0.8262, 85.93
2.2271, 0.4623, 49.56
1.8351, 0.3726, 309.04
2.2438, 1.0631, 8.67
1.5338, 1.0666, 280.33
3.5454, 1.5033, 298.09
0.9389, 0.9794, 238.52
1.4395, 0.8597, 222.21
4.9487, 1.0148, 210.57
1.0619, 0.7163, 277.93
4.6035, 1.3960, 134.49
4.5722, 0.3560, 157.29
1.2298, 1.7040, 86.68
2.5003, 0.8161, 94.53
0.0655, 1.6902, 5.08
2.1970, 1.1709, 6.07
0.9359, 0.9157, 291.55
4.8020, 0.4385, 115.97
1.7847, 0.9292, 313.60
4.2409, 0.0904, 20.54
3.0553, 0.8918, 131.24
1.9893, 1.7001, 141.49
3.7554, 0.5571, 292.74
2.2540, 1.8653, 320.25
0.8970, 1.1348, 145.51
2.1544, 0.5959, 72.80
4.2327, 1.5321, 228.16
4.7132, 1.5726, 122.04
4.6089, 1.6722, 345.78
0.9901, 0.0558, 108.76
2.8037, 1.2584, 99.94
4.9445, 1.3202, 329.04
0.0544, 1.2397, 209.40
1.3607, 0.9436, 343.29
4.0828, 1.7185, 287.34
1.8186, 1.7439, 106.91
4.5254, 1.3373, 295.32
2.4440, 1.3832, 119.34
0.8692, 0.8841, 2.43
1.5079, 0.2305, 317.09
0.8039, 0.9937, 265.80
4.3028, 1.7444, 13.32
2.2232, 1.1328, 155.31
1.4143, 1.0283, 204.94
3.7063, 1.7604, 99.68
2.2778, 0.8410, 35.74
0.1289, 0.0257, 326.38
1.0034, 0.3039, 258.29
2.5902, 0.3177, 154.02
2.9034, 1.0112, 168.08
1.6996, 0.3752, 197.03
1.0928, 1.6887, 349.58
2.7925, 0.3604, 6.96
4.3277, 0.8618, 189.83
1.0247, 0.6741, 237.06
1.7101, 1.5165, 84.62
3.9816, 0.3348, 33.62
0.3383, 1.2915, 34.44
3.4802, 0.8200, 121.76
3.2850, 1.1051, 80.11
1.7890, 0.8772, 146.31
2.9322, 0.3763, 218.27
0.3355, 0.0236, 75.52
4.2807, 1.0441, 121.11
3.6878, 1.4158, 26.87
4.5329, 1.6975, 252.95
3.2848, 0.7649, 138.66
3.0795, 1.5718, 221.17
1.1268, 0.1720, 128.24
4.8336, 1.5541, 181.34
4.2325, 1.1227, 150.74
2.1052, 1.2848, 90.65
2.3801, 1.0923, 219.80
3.0970, 0.4821, 263.91
1.8722, 0.6068, 314.70
4.5351, 0.9252, 249.09
0.3970, 1.0434, 319.08
0.6999, 1.4223, 236.61
2.7236, 0.1563, 135.10
4.2685, 0.6484, 145.26
2.1372, 1.0303, 187.95
0.6135, 1.3758, 89.73
3.5428, 1.6374, 54.38
4.1076, 1.5564, 162.76
2.1351, 0.8013, 125.38
2.8088, 0.1816, 319.54
1.6954, 1.2014, 40.21
2.9573, 1.6694, 43.70
3.1809, 0.6872, 108.02
4.6719, 1.9493, 189.95
2.1978, 1.2465, 294.54
0.2839, 1.6041, 163.12
0.2474, 1.7241, 20.40
4.2914, 1.6946, 78.75
4.1073, 0.9483, 193.75
0.2719, 0.5057, 221.17
0.2211, 0.6624, 60.41
3.3310, 1.9769, 214.16
4.3700, 0.0214, 334.49
3.3600, 1.0424, 283.72
4.4842, 0.7952, 328.95
1.4834, 1.4630, 359.89
3.8251, 0.1348, 349.26
3.6922, 0.9689, 233.82
1.5569, 0.7582, 9.17
3.0566, 1.9684, 162.22
4.1913, 1.5091, 131.45
1.2651, 1.7455, 349.67
2.6444, 1.4754, 16.49
0.7019, 0.4514, 222.21
4.5105, 0.0884, 20.57
4.9002, 0.4466, 20.56
0.2226, 1.4224, 279.53
2.0644, 1.8068, 324.37
3.2904, 1.0308, 231.34
2.6480, 0.2261, 225.01
2.7086, 1.3318, 354.28
0.6982, 0.3842, 96.48
3.6784, 1.4120, 62.51
3.7345, 1.3061, 87.83
3.9239, 1.5605, 292.30
2.9380, 1.1175, 338.04
0.7028, 1.6271, 349.22
2.3748, 1.5417, 221.84
2.4341, 1.6395, 258.16
0.1460, 0.8789, 149.79
4.4386, 0.3350, 3.48
4.9654, 0.5334, 346.93
4.1662, 1.2580, 332.17
2.4206, 1.2961, 185.65
4.5230, 1.2712, 113.06
3.1026, 0.2999, 215.64
0.2797, 0.7451, 326.41
2.9473, 1.6487, 334.92
1.1524, 0.4644, 215.69
2.4167, 1.1829, 310.94
3.7752, 1.2884, 359.93
3.2657, 1.4004, 282.99
0.3704, 0.0672, 244.02
4.3702, 1.3413, 98.66
2.9603, 0.4505, 359.95
1.7427, 0.3802, 100.94
1.9136, 0.5253, 188.08
0.3402, 0.0408, 23.32
4.6354, 0.8068, 168.91
3.7208, 0.9414, 144.42
4.2013, 0.0667, 21.87
4.4467, 0.6681, 154.64
3.3248, 1.2316, 131.76
3.9095, 1.1526, 292.02
2.2493, 0.7758, 38.54
4.4748, 0.7276, 327.82
